config,range,cost,velocity
"*aMM0*bNM2++++++++++++++++*cOM4----------------*dLM2--------*ePM1+*fKM3----*gON0--*hKN4++++++++++++++++*iML2----------------*jLN1--------*kMN1----------------*lOO2--------*mNL0++++++++++++++++*nNK1--------*oOK4----------------*pOJ0++++++++++++++++*qPJ2++++++++++++++++*rJM2----------------*sJL4----------------*tNO3++++*uPK1----------------*vNN2+*wMK0----------------*xPL0++++++++++++++++*yNP4----------------*zKO3----------------*!OL4----^ab^bc^ad^ce^df^cg^fh^ai^hj^jk^gl^im^mn^no^op^pq^fr^rs^lt^qu^tv^nw^ux^ty^hz^m!,70,3",-0.5707682,30169.04,0.9528753
"*aMM2++++++++++++++++*bLM2+*cLN1----------------*dKM3++++++++++++++++*eKN4--------*fLO3----------------*gMO0++++++++++++++++*hKO4++*iMP3----------------^ab^bc^bd^ce^cf^fg^fh^gi,70,3",-0.2852616,10628.68,6.659237
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gOL0----------------*hPL1++++++++++++++++*iOJ2+*jPJ2++++*kOM4++++++++*lON0----------------*mPK1++++++++++++++++*nPN0*oMK1----------------*pMJ0----------------*qPO3--*rPM3----------------^ab^bc^cd^de^df^cg^gh^ei^ij^gk^kl^hm^ln^do^op^nq^hr,70,3",-0.4950531,23872.09,3.135464
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPM1----*lPJ2++++++++++++++++*mPK2++++++++*nMN4----------------*oPN2+*pLN4----------------*qON0----------------*rOM4++++++++++++++++*sKN3++++++++++++++++*tKM4++++*uLM1++++++++++++++++*vNN3++++++++++++++++*wOO2----------------*xLO1--------^ab^bc^cd^de^df^dg^fh^fi^hj^jk^il^fm^an^ko^np^oq^qr^ps^st^tu^nv^qw^px,70,3",-0.6168284,33544.46,1.291154
"*aMM2++++++++++++++++*bML3----------------*cMK0--------^ab^bc,70,3",-0.35404,4192.454,0.03488506
"*aMM0++*bNM2++++++++++++++++*cLM2----*dOM2+*ePM3----*fKM1++++++++++++++++*hKN1++++++++++++++++*jKO1--------*kNL0++++++++++++++++*lKP0----------------*mJO4++++++++*nJP0++++++++++++++++*iKL3----------------*oNK1----------------*pMK2----------------*qMJ0----------------*rLK3++++*sLP3++++++++*gON2++++*tLN1----------------*uLJ3----*vKJ3----*wJN1++++++++++++++++*xLO1++++++++++++++++*yNJ2+*zKK2++++++++*!LL0----------------*@MN1----------------*#MO2++++++++++++++++*$MP0----------------^ab^ac^bd^de^cf^fh^hj^bk^jl^jm^mn^fi^ko^op^pq^pr^ls^dg^ht^ru^uv^hw^tx^qy^rz^i!^a@^@#^#$,70,3",-0.3507405,38549.65,10.24903
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+*gMJ0--------*hLJ3----------------*iLK3----------------*jLM2++++++++++++++++*kKM2----------------*lKK3++++++++++++++++*mLN4----------------*nLO1++++++++++++++++*oKJ3--*pOK2----------------*qOJ0++++++++^ab^bc^cd^de^bf^fg^gh^hi^aj^jk^il^jm^mn^ho^dp^eq,70,3",-0.3410247,25874.23,2.801448
"*aMM4--*bNM0++++++++++++++++*cOM3----------------*dMN4----------------*eNN4*fMO1++*gLN2--------*hKN0--------*iLM2++++++++++++++++*jJN0++++++++++++++++*kON0++++++++++++++++*lKM1----------------*mOO2++*nJO2--------*oOL4*pNL0++++++++++++++++*qML1----------------*rKO4++++++++++++++++*sLO2++++++++++++++++*tJP3++++++++++++++++*uLP2----------------*vKP0----------------*wMP2----------------*xPL0++++^ab^bc^ad^de^df^dg^gh^ai^hj^ek^il^km^jn^co^op^pq^nr^fs^nt^su^tv^uw^ox,70,3",-0.3691874,36778.67,1.017813
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nMN3++++++++*oPM3++++*pLN4++*qLK3----------------*rLL1----------------*sLM0++++++++++++++++*tKM4++++++++++++++++*uJM2----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^an^jo^np^gq^qr^as^st^tu,70,3",-0.4645345,35463.07,0.7605412
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOL1*gLL4++*hKL4++++++++++++++++*iPL4++++++++++++++++*jPK1++++++++*kPJ2----------------*lLK3++*mMJ0----------------*nMK1----------------*oOK1*pKK2++++++++++++++++^ab^bc^cd^de^cf^bg^gh^fi^ij^jk^gl^em^mn^jo^lp,70,3",-0.465807,19392.01,3.800362
"*aMM2++++++++++++++++*bML3----------------*cNL1++++^ab^bc,70,3",-1.0,-1.0,-1.0
"*aMM2++++++++++++++++*bLM2++++++++*cLN1----------------*dKM3++++++++++++++++*eKN4--*fML4--*gNL0++++++++++++++++*hNK1++++++++*iOK2----------------*jLL3^ab^bc^bd^ce^af^fg^gh^hi^bj,70,3",-0.45165,12222.63,2.707673
"*aMM2++++++++++++++++*bNM2----------------*cNL0++++++++++++++++*dOM2++++++++++++++++*eNK1----------------*fMK2----------------*gMJ0----------------*hNJ3++++++++++++++++*iOK2----------------*jON2++++*kLK0----------------*lLL1++++++++++++++++^ab^bc^bd^ce^ef^fg^eh^ei^dj^fk^kl,70,3",-0.3344028,18131.86,2.467433
"*aMM2++++++++++++++++*bMN3++++++++*cNM4++++++++++++++++*dOM2--------*eNN2++++++++++++++++*fPM3----------------*gMO3++++++++++++++++*hLN2----------------*iLO0----------------*jLM3++++++++++++++++*kLP0----------------*lKM1++*mJM2----------------*nNL0++++++++++++++++*oKN3++++++++++++++++*pMP0----------------*qNK3----------------*rOK0----------------*sOL1++++++++++++++++*tON4--------*uMK1----------------*vOO4----------------*wPK3----------------*xPJ2++++*yKP0----------------*zMJ0--------*!NJ3++++++++++++++++*@ML1++++++++*#PL0^ab^ac^cd^be^df^bg^bh^gi^hj^ik^jl^lm^cn^lo^gp^nq^qr^ns^et^qu^tv^rw^wx^ky^uz^z!^a@^s#,70,3",-0.6129965,21783.5,21.25149
"*aMM2++++++++++++++++*bLM0++++++++*cKM3++++++++++++++++*dLN4++++++++++++++++*eMN0----------------*fKN2++++++++++++++++*gNM1----------------*hNN1*iJM2----------------*jJL3----^ab^bc^bd^de^df^ag^eh^ci^ij,70,3",-0.5544165,11110.88,0.2962997
"*aMM0*bMN0--------*cLN4++++++++++++++++*dLO0++++++++++++++++*eLP2----------------*fMO1++++++++++++++++*gKP0----------------*hJP4+*iKO3----------------*jNN3++++*kON3----------------*lOO2----------------*mNM4+*nMP2++++^ab^bc^cd^de^df^eg^gh^di^bj^jk^kl^am^fn,70,3",-0.4856684,12650.46,0.4024874
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK3++++*mOM4++++++++*nPM0--------*oON0--------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^fl^hm^mn^mo,70,3",-0.3237792,29424.69,5.535973
"*aMM2++++++++++++++++*bMN4+*cLN4--------*dMO4+*eKN3++++++++++++++++*fKM0++++++++++++++++*gML2----------------*hNO4++++++++++++++++*iLM2++++++++++++++++*jKL1+*kLO1--*mLL3----------------*nNN0--------^ab^bc^bd^ce^ef^ag^dh^fi^fj^ck^jm^bn,70,3",-0.4247828,14627.67,0.7624723
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOJ1++*gMK4----------------*hOK1----------------*iOL3----*jPL1++++++++++++++++*kPJ2++++*lMN1----------------*mPK1----------------*nLN4----------------*oMJ0--------*pLJ0----------------*qKJ0--------*rJJ3--------*sNN3++++++++++++++++*tON0----------------^ab^bc^cd^de^ef^dg^fh^ci^ij^fk^al^jm^ln^go^op^pq^qr^ls^st,70,3",-0.5241054,19990.59,0.3027091
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN2++++++++*eNK1++++++++++++++++*fNJ1++++++++++++++++*gMK1----------------*hMJ0--*iLN4--------*jKN1++++++++++++++++*kOL3++++++++++++++++*lKM1++++++++*mLM3++++++++++++++++*nLJ3----------------*oLO1++++++++++++++++^ab^bc^ad^ce^ef^eg^gh^di^ij^ck^jl^lm^hn^io,70,3",-0.2585098,24658.29,0.01878454
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOJ4----*iPJ2++++++++++++++++*jOL0++++++++++++++++*kPL1++++++++++++++++*lPK1--*mMJ0++++++++++++++++*nOM4++++++++++++++++*oPM2--------*pNM1++++*qON0----------------*rPN4----------------^ab^bc^cd^de^df^dg^fh^hi^cj^jk^kl^gm^jn^no^np^nq^qr,70,3",-0.4377469,35251.18,2.563618
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gOL1+*hPL3++++++++++++++++*iPM3----------------*jMK1----------------*kMJ3--*lPK4----*mLL1----------------*nOJ2----*oLK1----------------*pKL3----------------*qPJ2++++++++++++++++*rNM1++++++++++++++++*sKK3--*tMN4++++++++++++++++*uLN4----------------*vNN2--*wKN2++++++++++++++++*xJK1----------------*yJL0----------------*zLM4++++++++++++++++*@JM2----------------*!KM4--^ab^bc^cd^de^df^fg^gh^hi^dj^ek^hl^bm^en^mo^mp^lq^cr^ps^at^tu^rv^uw^sx^xy^az^y@^w!,70,3",-0.3617811,26289.78,2.75334
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nPM3++++++++++++++++*oOM2++++++++++++++++*pON0----------------*qPN1----------------*rNM0----------------*sPO0--------*tPP1----------------*uLM0++++++++++++++++*vKM1++++++++++++++++*wOO4----------------*xKN1++++++++++++++++*yJN1----------------*zLN4----------------*!KO2*@MN3----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^jn^no^op^pq^or^qs^st^au^uv^pw^vx^xy^xz^x!^z@,70,3",-0.4952543,46725.8,1.201315
"*aMM2++++++++++++++++*bML2^ab,70,3",-1.0,-1.0,-1.0
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fNM1++*gOK0----------------*hLM2++++++++++++++++*iKM1----------------*jJM2----------------*kLL0--*lLK1----------------*mOJ3++++*nPJ0----------------*oPK4----------------*pJN4----------------*qMK2----------------*rNN0----------------*sJL4++++++++*tKN4++*uLN4----------------^ab^bc^cd^de^cf^dg^ah^hi^ij^hk^kl^em^mn^no^jp^dq^fr^js^it^tu,70,3",-0.6473503,19890.19,0.9381685
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMK3++*eMJ0++++++++++++++++*fNJ0++++++++++++++++*gNK1++*hOJ2++++++++*iNM1++++^ab^bc^bd^de^ef^fg^fh^ai,70,3",-0.1626706,21604.51,2.623075
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK1----------------*gNJ1++++++++++++++++^ab^bc^cd^ce^ef^eg,70,3",-0.4901265,17239.81,1.733703
"*aMM4----*bNM0++++++++++++++++*cOM3----------------*dMN1++++++++++++++++*eLN3++*fLM2--*gKM1----------------*hNL0----*iOL2++++++++++++++++*jKN4----------------*kLO0++++++++++++++++*lNN0--------*mJN1--------*nON0++++++++++++++++*oOO4++++++++++++++++*pML2++++*qMO0+*rNO4--*sNP4----------------*tJO2++++*uPM2----------------*vNK1++++++++++++++++*wMK2----------------*xPN0--------*yMP2++++++++++++++++*zKL3--------*!LL1++++^ab^bc^ad^de^ef^fg^bh^hi^ej^ek^dl^jm^ln^no^ap^dq^lr^rs^mt^cu^hv^vw^nx^qy^gz^z!,70,3",-0.4331909,38364.07,4.22972
"*aMM2++++++++++++++++*bLM1--------*cLN3--*dKN4++++++++++++++++*eKM1----------------*fJM2----------------*gJL4----------------*hMN0----------------^ab^bc^cd^be^ef^fg^ah,70,3",-0.03159728,4058.752,4.094472e-05
"*aMM2++++++++++++++++*bNM4++++++++++++++++*cOM4--------*dNL0++++++++++++++++*eNK1----------------*fNJ3++++++++++++++++*gOL2++++++++++++++++*hMN4----------------*iLN4----------------*jMK1----------------*kKN1++++++++++++++++*lOK4----------------*mML1--------*nPK2----*oPL1--------*pPJ3++++++++++++++++^ab^bc^bd^de^ef^dg^ah^hi^ej^ik^el^am^ln^go^np,70,3",-0.4198896,17991.38,1.389852
"*aMM2----*bLM2++++++++++++++++*cLL0+*dNM3----------------*eLK1----------------*fLJ3----------------*gKK3++++++++++++++++*hKL1++++*iOM4----------------*jKM1----------------*kJL4----------------^ab^bc^ad^ce^ef^eg^ch^di^bj^hk,70,3",-0.5010596,6022.527,0.4500197
"*aMM4++++*bNM0++++++++++++++++*cOM3----------------*dNL0++++++++++++++++*eOL2----*fPM2--------*gLM1++++++++++++++++*hLN1++++*iMN2--------*jKM3----------------*kNK1++++++++++++++++^ab^bc^bd^de^cf^ag^gh^hi^gj^dk,70,3",-0.4137625,20777.67,2.424737
"*aMM2++++++++++++++++*bML3--------*cNL0++++++++++++++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gOL0----------------*hMK1----------------*iPL2++++++++++++++++*jMN2----*kOJ0++++++++++++++++*lLN4----------------*mKN3++++++++++++++++*nKM3++++++++++++++++^ab^bc^cd^de^df^fg^bh^gi^aj^fk^jl^lm^mn,70,3",-0.4865358,30921.92,3.042404
"*aMM2++++++++++++++++*bNM1----*cNL0++++++++++++++++*dOM4++*eOL2--*fOK0----------------*gML1--------*hNK3----*iMK2----------------*jPL1++++++++++++++++*kPK2----*lOJ0++++++++*mMJ3--------*nLJ1----------------*oNN4----------------*pNJ3++++++++*qON1----------------^ab^bc^bd^de^ef^cg^fh^hi^ej^jk^fl^im^mn^bo^hp^dq,70,3",-0.4362753,17818.92,1.149595
"*aMM2++++++++++++++++*bML3----------------*cNL1++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gLM2++++++++++++++++*hKM3----------------*iMK1----------------*jMJ2++*kOL1--------*lOJ2----------------*mPL4++++++++++++++++*nPJ2----------------*oPK4++++++++++++++++*pLN0++++*qKN4--------*rMN1++++++++*sKL3----------------*tLL2--*uLK3----------------*vNM0----*wOM4--------*xKO3++++++++++++++++^ab^bc^cd^de^df^ag^gh^di^ij^fk^fl^km^ln^mo^gp^pq^pr^hs^st^tu^cv^vw^qx,70,3",-0.4789024,22236.2,58.06518
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOJ4--------*iPJ2++++++++++++++++*jPK1----^ab^bc^cd^de^df^dg^eh^hi^ij,70,3",-0.2007201,18350.56,1.404124
"*aMM2++++++++++++++++*bNM3++++++++++++++++*cNL0++++++++++++++++*dNK1----------------*eOL2++++++++++++++++*fNN3++++++++++++++++*gMN4----------------*hLN4+*iLO1++++++++++++++++*jKN1++++++++++++++++*kMK1----------------*lKM1--------*mLK3----*oMJ0----------------*pNJ3++++++++++++++++*nLM3++++++++++++++++*qLJ0----------------*rKJ2++++++++++++++++*sML1--------*tJJ3++++++++++++++++*uLP2----------------^ab^bc^cd^ce^bf^ag^gh^hi^hj^dk^jl^km^ko^dp^ln^oq^qr^cs^rt^iu,70,3",-0.3735227,25784.82,2.406007
"*aMM2++++++++++++++++*bMN0--------*cMO3++++++++*dLN1----------------*eLO1----*fNN2----------------*gMP2++++++++++++++++*hKN3++++++++++++++++*iKM1--------*jNM4----------------*kON4----------------*lOO4----------------*mNO4----------------*nPN0++++++++*oNL0++++++++++++++++*qOM1++++++++++++++++*pNK2--------*rLM0++++++++++++++++*sLP4----------------*tKP0----------------*uNP0----*vOK1----------------^ab^bc^bd^de^bf^cg^dh^hi^aj^fk^kl^lm^kn^jo^jq^op^ir^es^st^mu^pv,70,3",-0.5788404,29076.23,0.9347978
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++*fOK0----------------^ab^bc^cd^de^df,70,3",-0.01835848,10408.64,0.6938021
"*aMM0*bNM2++++++++++++++++*cOM4----------------*dPM3----------------*eNL0++++++++++++++++*fNK1++++++++++++++++*gMK2----------------*hLM2++++++++++++++++*iOK2--------*jOL3----------------*kON0--------^ab^bc^cd^be^ef^fg^ah^fi^ej^ck,70,3",-0.6555081,19325.2,1.822459
"*aMM3++++*bML0----------------*cNL4++++++++++++++++*dOL0++++++++++++++++*eMN2----------------*fNK1++++++++++++++++^ab^bc^cd^ae^cf,70,3",-0.6130177,10444.56,2.074507
"*aMM4--*bNM0++++++++++++++++*cOM1++++++++++++++++*dPM1--*eLM0++*fKM1----------------*gMN0----------------*hNN4--------*iJM2----------------*jJL4----------------*kJK0--------*lMO3++++++++++++++++*mLN4*nLL1--*oKL3++++++++++++++++*pKN4++++++++++++++++*qNL4++++++++*rLK3++++*sNK1----------------*tML2++*uOK0----------------*vMK1++++++++*wMP0++++++++++++++++*xJN1++++++++++++++++*yPK1----------------*zPJ2++++++++++++++++*!LO0++++++++++++++++*@LP0----------------*#ON0++++++++*$PN1----^ab^bc^cd^ae^ef^ag^gh^fi^ij^jk^gl^gm^en^no^mp^bq^nr^qs^qt^su^sv^lw^ix^uy^yz^l!^!@^c#^#$,70,3",-0.4730642,37796.75,1.666699
"*aMM4----------------*bLM3++++++++++++++++*cNM0++++++++*dNL2++++++++++++++++*eOL2++*fKM1----*gKN4----------------*hLN0----------------*iLO2++++++++++++++++*jLP0----------------*lJN2--------*mMN3----------------*nNN3++++++++++++++++*oNK1++++++++++++++++*pML1++++++++++++++++*qJM3++++++++*rMO0++++++++++++++++*sNJ3----------------*tJL3----------------*uMK2----------------^ab^ac^cd^de^bf^fg^gh^hi^ij^gl^hm^mn^do^dp^fq^ir^os^qt^ou,70,3",-0.5817963,25189.0,0.9981453
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eMK4--------*fNJ3++++++++++++++++*gMJ0++++++++*hLJ0----------------*iKJ3++++++++++++++++*jJJ4++++++++++++++++^ab^bc^cd^be^df^eg^gh^hi^ij,70,3",-0.5880446,11854.85,0.07417696
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nMN3++++++++*oPM3++++*pLN4++*qLK3----------------*rLL1----------------*sLM0++++++++++++++++*tKM4++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^an^jo^np^gq^qr^as^st,70,3",-0.481162,35401.26,0.9152471
"*aMM2++++++++++++++++*bML3----------------*cLL3++*dKL3----------------*eNL0++++++++++++++++*fNK1++++++++*gLK2----*hNJ3++++++++++++++++*iOK2----------------*jPK2++++++++++++++++*kOJ0++++++++++++++++^ab^bc^cd^be^ef^cg^fh^fi^ij^ik,70,3",-0.4143702,21512.69,0.8789129
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOJ1++++++++++++++++*gOK4----------------*hMN2----------------*iOL2++*jLN4----------------*kMK1----------------*lLM3++++++++*mKN0++++++++++++++++*nKM1++++++++++++++++*oPL1++++++++*pLO1--------*qPJ2++++++++++++++++*rMJ2----------------*sPM2++++++++++++++++*tPK2----------------*uLJ3++*vJM2++++++++*wJL4----------------*xJK2----------------*yOM4----------------*zKK0++++*!KJ3++++*@LP1----------------^ab^bc^cd^de^ef^fg^ah^ci^hj^bk^al^jm^ln^io^jp^fq^kr^os^qt^ru^nv^vw^wx^sy^xz^u!^p@,70,3",-0.6687233,40019.37,17.54719
"*aMM2++++++++++++++++*bML0--*cMK1+*dNL2--*eMJ4++++++++++++++++*fLJ3----------------*gKJ3----------------*hNJ0++++++++++++++++*iJJ4++++++++++++++++*jNK1++++++++++++++++*kLK1----------------*lOK4+*mLM2++++++++++++++++*nKM4--------*oLL0++++++++++++++++*pPK3*qPL2++++++++++++++++*rOL0----------------*sLN0----------------*tKN2++++++++++++++++*uMN3----------------*vKL1----------------*wNN3++++++++++++++++^ab^bc^bd^ce^ef^fg^eh^gi^hj^fk^jl^am^mn^mo^lp^pq^dr^ms^st^au^ov^uw,70,3",-0.5195765,32723.58,0.5832893
"*aMM4++++++++++++++++*bNM0++++++++*cNN2*dML3*eNL0++++++++++++++++*fON1++++++++*gOO4----------------*hNO1----------------*iNK1----------------*jNJ4++++++++++++++++*kOK0++*lMN0++++*mLN4--------^ab^bc^ad^de^cf^fg^gh^ei^ij^ik^cl^lm,70,3",-0.5497081,15090.85,1.124958
"*aMM2++++++++++++++++*bML3----------------*cNL4++++++++*dNK1----------------*eNJ0++++++++++++++++*fOK2----------------*gMK1----------------*hMJ2++++++++++++++++*iOL0----------------*jPL2++++++++++++++++*kLM4++++++++++++++++*lNM1----------------*mLJ1++++*nLK3----------------*oKM4----------------^ab^bc^cd^de^df^dg^gh^ci^ij^ak^cl^hm^mn^ko,70,3",-0.584764,17959.86,7.364964
"*aMM2----------------*bLM3++++++++++++++++*cNM0----------------*dMN0----------------*eLN1----------------*fNN4*gKN3----------------*hMO3++++++++++++++++*iMP0++++++++*jKM1++*kJM2----------------*lLO1++++++++++++++++*mJN4++++++++++++++++*nNL0++++++++++++++++*oLP4----------------*pML1----*qOM0--------*rKP0----------------*sKL3----------------*tLL1++++++++++++++++*uKK3++++++++++++++++*vNK1----------------^ab^ac^ad^de^cf^eg^dh^hi^bj^jk^hl^gm^cn^lo^np^cq^or^js^st^su^nv,70,3",-0.6019977,18705.47,2.196183
"*aMM2++++++++++++++++*bML3----------------*cMN1+*dLN2----------------*eKN3++++++++++++++++*fNL0++++++++++++++++*gJN1++++++++++++++++*hLL3----------------*iJO1----------------*jNK1--------*kKO3++++*lNJ1++++++++++++++++*mJM0----------------^ab^ac^cd^de^bf^eg^bh^gi^fj^ik^jl^gm,70,3",-0.435495,18003.57,2.117115
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nPM3++++++++++++++++*pOM0*qON0----------------*rPN3++*oLK1----------------*tLL1----------------*sNM0--------*uLM2++++++++++++++++*vKM4++++++++++++++++*wJM2----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^jn^hp^pq^qr^go^ot^cs^au^uv^vw,70,3",-0.486487,34476.24,4.145449
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+*gMJ0--------*hLJ3----------------*iLK3----------------*jLM2++++++++++++++++^ab^bc^cd^de^bf^fg^gh^hi^aj,70,3",-0.4980485,18635.21,1.412317
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----*gMK0----------------*hMJ0++++++++++++++++*iOJ4++++++++++++++++*jOL3----------------*kLJ4++*lMN0--------*mPL3++++++++++++++++*nKJ3--*oJJ4++++++++++++++++*pPJ2++++++++++++++++*qLN4----------------*rPK4----------------*sPM3----------------*tPN1++++++++++++++++*uLM0++++++++++++++++*vKM4++++++++++++++++*wKN2++++++++++++++++*xON4++++*yLK3----------------^ab^bc^cd^de^df^dg^gh^fi^cj^hk^al^jm^kn^no^ip^lq^pr^ms^st^au^uv^vw^tx^ky,70,3",-0.5357316,39086.35,1.311815
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPK1--------*lPJ1----*mOM4++++++++++++++++*nON0----------------*oPM3+*pMJ1----*qPN1++++++++*rLM2++++++++++++++++*sOO3----------------*tKM1++++++++++++++++*uOP4++++++++*vNP0*wMP0++++*xNM1++++++++++++++++*yNN4--------^ab^bc^cd^de^df^dg^fh^fi^hj^fk^il^hm^mn^mo^gp^nq^ar^ns^rt^su^uv^vw^mx^xy,70,3",-0.6042966,40374.39,0.06153797
"*aMM2----------------*bLM3++++++++++++++++*cNM0----------------*dKM1++++++++*eMN3----------------*fLL4*gKL2++++++++*hLK1----------------*iML3----*jNL0--------*kLJ3----------------*lNK1++++++++++++++++*mKK3----------------*nKJ0++++++++++++++++^ab^ac^bd^ae^bf^fg^fh^ai^ij^hk^jl^hm^kn,70,3",-0.7414053,12755.57,5.656232
"*aMM2++++++++++++++++*bLM2+^ab,70,3",-1.0,-1.0,-1.0
"*aMM2++++++++++++++++*bML3----------------*cLL1++++++++++++++++*dKL3----------------*eNL4++++++++++++++++*fMN4----*gLN4----------------*hLK1----------------^ab^bc^cd^be^af^fg^ch,70,3",-1.0,-1.0,-1.0
"*aMM4+*bNM0++++++++++++++++*cOM3----------------*dMN1++++++++++++++++*eNN2--------*fNL0++++++++++++++++*gPM3----------------*hMO0++++++++++++++++*iPL1----*jLN0--------*kLO0++++++++++++++++*lKN0++++++++++++++++^ab^bc^ad^de^bf^cg^dh^gi^dj^hk^jl,70,3",-0.4800989,36751.11,2.276253
"*aMM2++++++++++++++++*bNM2++++*cOM4++++++++++++++++*dPM3----------------*eNL0++++++++++++++++*fNK1----------------*gMK1----------------*hNJ0++++++++++++++++*iMJ0*jON0--------*kPN3++++++++++++++++*lMN3--*mLN1----------------*oLK3--*nOO0----------------^ab^bc^cd^be^ef^fg^fh^gi^cj^jk^al^lm^go^jn,70,3",-0.446296,19385.04,2.549413
"*aMM0*bMN0--------*cLN4++++++++++++++++*dLO0++++++++++++++++*eLP2----------------^ab^bc^cd^de,70,3",-0.4588935,8558.106,0.9447184
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ1+*jMJ2--*kPL1++++++++++++++++*lLJ0----------------*mPJ2++++++++++++++++*nKJ2----------------*oPK3----------------*pJJ3++++++++*qLL0----------------*rKL3++++++++*sLK1----*tKM1*uPM2++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^gj^hk^jl^im^ln^ko^np^bq^qr^qs^rt^ku,70,3",-0.5968446,26306.84,0.4129705
"*aMM2++++++++++++++++*bML3----------------*cMK0++++++++*dMJ0++++++++++++++++*eNL0++++++++++++++++*fNJ0++++++++++++++++*gNK1----------------*hOK2----------------*iOL4----------------*jPL4*kPM3----------------*lPK1++++*mLJ3----------------^ab^bc^cd^be^df^fg^gh^hi^ij^jk^hl^dm,70,3",-0.5010054,26993.49,0.5792397
