T,episode,config,range,cost,velocity,result
41,0,"*aMM0*bMN1*cNM1*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1+*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0138708082959055,18074.109375,12.034475326538086,Failure
42,0,"*aMM0*bMN1*cNM1*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0156768225133419,18229.67578125,11.968239784240724,Failure
43,0,"*aMM0*bMN1*cNM1*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0184376910328865,18523.880859375,11.839349746704102,Failure
44,0,"*aMM0*bMN1*cNM1*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.023316690698266,19092.279296875,11.186735153198242,Failure
45,0,"*aMM0*bMN1*cNM1*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0321419425308704,20354.353515625,9.119572639465332,Failure
46,0,"*aMM0*bMN1*cNM1+*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0294426064938306,20436.1171875,9.342952728271484,Failure
47,0,"*aMM0*bMN1*cNM1++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0262513179332017,20521.09765625,9.615127563476562,Failure
48,0,"*aMM0*bMN1*cNM1++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0194251127541065,20684.46875,10.236780166625977,Failure
49,0,"*aMM0*bMN1*cNM1++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",0.0077317701652646,21022.51171875,10.408778190612791,Failure
50,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0393374152481555,21045.2734375,12.555810928344728,Failure
51,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3+*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0391682349145412,21096.44921875,12.559167861938477,Failure
52,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3++*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0389296561479568,21147.98828125,12.56330680847168,Failure
53,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3++++*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0382217429578304,21254.73828125,12.547550201416016,Failure
54,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3++++++++*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0347711145877838,21445.06640625,12.55789566040039,Failure
55,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0266120694577693,21868.984375,12.902117729187012,Failure
56,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4+*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0309965219348669,21894.53125,13.000772476196287,Failure
57,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2+*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4+*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0297188814729452,21922.5078125,13.099279403686523,Failure
58,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4+*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0281167682260274,21950.24609375,13.211450576782228,Failure
59,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4+*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0245781764388084,22005.546875,13.41616153717041,Failure
60,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4+*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,0,3",-0.0176162924617528,22142.87109375,13.81996250152588,Failure
61,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4+*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0034300233237445,22114.77734375,8.589859962463379,Failure
62,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4+*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",0.0012576304143294,22463.1171875,8.39426326751709,Failure
63,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0005891984910704,22486.80859375,8.688092231750488,Failure
64,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0062922048382461,22514.93359375,9.22443675994873,Failure
65,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++++++++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0267706494778394,22530.96875,9.62228012084961,Failure
66,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++++++++++++++++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0556926913559436,22566.66796875,10.126961708068848,Failure
67,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4-*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++++++++++++++++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0529760234057903,22479.91796875,10.466690063476562,Failure
68,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4--*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++++++++++++++++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0469420403242111,22450.14453125,10.69246768951416,Failure
69,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4----*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++++++++++++++++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.0326825864613056,22390.98828125,11.100420951843262,Failure
70,0,"*aMM0*bMN1*cNM1++++++++++++++++*dML2*eLM2*fOM0*gLL1*hNN2*iMK2*jKL3*kON0*lNL4*mPN3*nKM4--------*oNK2*pNJ1++++++++++++++++*qOJ4*rMJ3*sNO3*tLJ0*uMO4*vPO4*wPJ0*xOK1*yPP2*zPM0*!PL1*@MP2*#KK2*$LP2*%NP2++++++++++++++++*&JL1*(OO3++++++++++++++++*)JM4*_JN2*=LO2*[KO4++++++++++++++++*]LK3*{OL0*}PK4*<JO3*>JP2^ab^ac^ad^ae^cf^dg^eg^bh^ch^di^gj^hk^fk^dl^cl^km^en^jn^io^lo^op^pq^pr^ir^hs^rt^su^bu^mv^qw^ox^qx^vy^fz^mz^z!^u@^j#^@$^@%^s%^j&^v(^s(^k(^n)^&)^)_^u=^$=^=[^i]^#]^t]^g]^!{^l{^x{^f{^x}^w}^!}^[<^_<^<>,15,3",-0.003195950994268,22290.265625,11.084283828735352,Failure
