config,range,cost,velocity
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2*kLL4*lLN2*mNL4^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",-0.003117197,3316.644,1.886012
"*aMM0*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,20,0",-0.4594624,1912.0,3.790114e-05
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,13,0",14.33912,5140.889,9.460756
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML0*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,0",-0.05077282,4830.339,9.631465
"*aMM0++*bNM2+*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-5.125843e-05,2684.852,0.5362724
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hOM1*iMO3^ab^ac^ad^ae^cf^bg^bh^ci,12,0",-0.4724399,5298.989,33.42461
"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+*hKM1*iMK2^ab^ac^ad^ae^cf^bg^dh^ei,25,3",-0.0001606698,3461.898,0.6428292
"*aMM0++++++++*bNM2++*cMN1++*dLM2+*eML1^ab^ac^ad^ae,15,1",-0.3676038,3990.204,10.14337
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2+*eML1^ab^ac^ad^ae,24,2",-0.3828908,5912.599,4.055175
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN1*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,1",-1.38476,2070.101,22.36329
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN0*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,16,3",-0.1553622,3392.101,1.374728
"*aMM0++++++++*bNM2++*cMN1++*dLM2++*eML1^ab^ac^ad^ae,12,2",-0.719381,4030.016,17.07407
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3--*gNL3--^ab^ac^ad^ae^cf^bg,10,0",1.163463,2161.673,16.41451
"*aMM0+++++++++*bNM2++*cMN1*dLM2*eML1^ab^ac^ad^ae,28,3",-0.5466026,4217.951,3.742107
"*aMM0++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2+*kLL2*lLN1*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",12.72779,7473.995,9.3286
"*aMM0+++++*bNM3+*cMN1*dLM2+++*eML1+++*fNN3+*gNL3+*hLN3+*iLL3+^ab^ac^ad^ae^bf^eg^ch^di,5,3",-0.5746691,3571.425,1.028584
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL0*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,3",-0.07508263,3312.0,16.04428
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++*eML1+++*fOM3++++++++++*gMO3++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.7884865,4075.633,11.33382
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,2",-0.8116292,1600.0,1.373351e-07
"*aMM0++*bNM4*cMN4*dLM4*eML4*fOM2+++*gNN2+++*hNL2+++*iMO1+++*jLN1*kKM2*lLL2*mMK1*nPM4*oON4*pOL3*qNO4*rMP4*sLO3*tKN3*uJM4*vKL4*wNK3*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",-0.006088077,3412.63,1.212237
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,7,2",-0.1929425,2505.359,0.001477015
"*aMM0*bNM2*cMN4*dLM4*eML4^ab^ac^ad^ae,20,3",-0.6759305,1678.0,1.804032
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1^ab^ac^ad^ae,12,1",-0.6076392,3728.527,15.52108
"*aMM0*bNM4*cMN4*dLM4*eML4^ab^ac^ad^ae,17,1",-0.8116428,1600.0,3.190111e-08
"*aMM0*bNM2*cMN0*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,5,0",-0.7243094,3078.0,0.4271338
"*aMM0+++++++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,1",-0.4569677,4854.083,2.340494e-06
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM1*gMO2*hKM1*iMK1^ab^ac^ad^ae^bf^cg^dh^ei,10,0",-0.0009083673,2330.75,1.420098
"*aMM0+++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,2",-0.5238855,2505.359,1.660023e-05
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++*gMO2++++*hKM1++++*iMK2++++*kLL3+*jNN3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.01428171,3295.524,0.8084539
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM0*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4*nPM4*oON4*pOL4*qNO4*rMP4*sLO4*tKN4*uJM4*vKL4*wNK4*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",-0.8116167,3000.0,1.53969e-06
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*iKM1*hMK2*jNN3*kNL3*lLN2*mLL3^ab^ac^ad^ae^bf^cg^di^eh^bj^bk^ek^cj^cl^dl^dm^em,13,3",-0.4168612,3135.662,18.21501
"*aMM3+*bNM0-*cMN0*dLM0*eML0*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",-0.0401318,6982.201,22.18805
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1+^ab^ac^ad^ae,13,3",0.268699,2518.164,5.506973
"*aMM0+*bNM2++*cMN1++*dLM2+*eML1^ab^ac^ad^ae,18,2",-0.3942836,2254.081,21.5057
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1^ab^ac^ad^ae,26,1",-0.5092809,4858.625,11.19058
"*aMM0++++++++*bNM2++*cMN1++*dLM2+*eML1^ab^ac^ad^ae,12,2",-0.3465534,3990.204,12.02666
"*aMM3*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jON0^ab^ac^ad^ae^cf^bg^dh^ei^gj,13,3",-2.36827,3058.351,145.3245
"*aMM0+++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,25,3",10.09129,5920.334,11.92688
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1+^ab^ac^ad^ae,15,1",-0.4954771,3208.138,26.69776
"*aMM0*bNM2+*cMN1+*dLM2+*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,1",-0.002922659,2152.264,1.796696
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM3*gMO3------*iKM4*hMK4^ab^ac^ad^ae^bf^cg^di^eh,13,3",-0.5357499,2641.552,6.225982
"*aMM0+++++++++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,20,2",-0.4139709,5641.786,1.138786e-05
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gMO4*hLN4*iKM4*jMK4^ab^ac^ad^ae^bf^cg^ch^di^ej^dh,10,0",3.414622,2398.727,10.85823
"*aMM0++++*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++*fMO4*gOM4*hKM1*iMK2^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-0.002203954,5108.399,1.439416
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3+*gLL3+*hLN4*iNL4^ab^ac^ad^ae^cf^eg^bf^dg^ch^dh^ei^ib,10,3",12.18849,3639.54,18.29989
"*aMM0*bNM4*cMN4*dLM4*eML4^ab^ac^ad^ae,38,3",-0.8116441,1600.0,1.791946e-08
"*aMM0++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1^ab^ac^ad^ae,42,1",-0.5533013,5080.437,10.69242
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML0*fOM3*gMO3*hMK4^ab^ac^ad^ae^bf^cg^eh,13,3",-0.8890095,4353.749,7.489823
"*aMM0*bNM2*cMN1*dLM2*eML1*fNN4*gLL4^ab^ac^ad^ae^cf^eg^bf^dg,10,3",-0.1385807,1912.0,0.0009743953
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL2*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,0",-1.678382,1990.0,54.65553
"*aMM0*bNM2*cMN0*dLM4*eML4*fMO4*gOM4*hKM4*iMK4*jNN4*kLL4*lLN4*mNL4^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",-0.7210832,3078.0,0.3550702
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM3-----*gMO3------*iKM4*hMK4^ab^ac^ad^ae^bf^cg^di^eh,13,3",-0.51647,2621.155,6.965819
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM0*gMO0*hKM0*iMK0*rOO3*jKL2*kLK1*lOL2*mNK1*nON2*oNO1*pLO1*sKO0*qKN2^ab^ac^ad^ae^bf^cg^dh^ei^nr^or^fl^hj^ik^im^fn^go^gp^qs^hq^ps,30,3",-0.3576497,10209.46,5.28018
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3+++*gMO3^ab^ac^ad^ae^bf^cg,5,3",-0.7603593,3644.624,12.41976
"*aMM0+++++*bNM2+++*cMN2++++*dLM2+++*eML1^ab^ac^ad^ae,5,3",-0.1965232,3422.075,3.582953
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3+*gLL3*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",9.803459,3388.169,20.92067
"*aMM0++++++*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++^ab^ac^ad^ae,5,3",6.925241,5463.625,20.45732
"*aMM0*bNM2*cMN1*dLM0*eML4^ab^ac^ad^ae,11,2",-0.7939799,3156.0,6.25347
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1*gMO2*hKM1*iMK2*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.4229251,2631.886,0.07506581
"*aMM0*bNM2*cMN1*dLM2*eML0*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,5,0",-0.4637517,3234.0,11.8661
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3++*fOM1*gMO2*hKM1*iMK2*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.5373705,2626.972,0.2097871
"*aMM0*bNM4*cMN4*dLM4*eML4^ab^ac^ad^ae,21,2",-0.8116431,1600.0,8.153501e-08
"*aMM0+++++*bNM3+++*cMN3*dLM3*eML3*fOM1*gMO2*hKM1*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.4321324,3316.575,3.830505
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fOM3++++++++++*gMO3++++++++++*hMK3+++++*iKM3+++++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.002149262,3947.249,5.277308
"*aMM0++*bNM2+++*cMN1+++*dLM2+*eML1*fLN3*gNL3^ab^ac^ad^ae^cf^bg,26,0",-0.4779051,2722.991,8.678019
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2*eML1*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,0",-0.4620166,4896.764,3.981566
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1++^ab^ac^ad^ae,16,2",-0.2545545,6074.474,12.84325
"*aMM0++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,0",-0.0126018,2735.148,1.866832e-06
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM2*gMO2*hKM2*iMK1^ab^ac^ad^ae^bf^cg^dh^ei,10,0",-0.0009069827,2330.75,1.451137
"*aMM0+++++*bNM1+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*iNL1*hLN2^ab^ac^ad^ae^cf^bf^eg^dg^ei^ib^dh^hc,20,3",-0.007819909,3786.402,7.763355
"*aMM0+++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++++*lLN1++++*mNL1++++^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",9.620271,7016.334,13.07376
"*aMM0*bNM2+*cMN1+*dLM2+*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^el^em^cg^dj^eh,6,2",-0.01320072,2152.264,2.900635
"*aMM0+*bNM3+*cMN3+*dLM3+*eML3++*fOM1++++*gMO2++++*hKM1++++*iMK2++++*kLL3+*jNN3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",0.0271392,3391.152,1.25436
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3++++*gNN3-----------*hLN3-----------*iNL3^ab^ac^ad^ae^df^bg^dh^bi,10,3",-0.0005836444,4405.618,1.412129
"*aMM0*bNM2*cMN1*dLM0*eML4*fNN4*gLL4^ab^ac^ad^ae^cf^eg^bf^dg,20,3",-0.7787018,3156.0,1.126351
"*aMM0*bNM2*cMN1*dLM2*eML4^ab^ac^ad^ae,17,1",-0.6425342,1834.0,3.09348
"*aMM0*bNM2*cMN1*dLM2*eML2^ab^ac^ad^ae,2,1",-0.05484644,1912.0,8.256718
"*aMM0*bNM2*cMN0*dLM4*eML4^ab^ac^ad^ae,16,2",-0.7720565,3078.0,0.3474289
"*aMM0++++++++++*bNM2+*cMN1*dLM2*eML1^ab^ac^ad^ae,21,1",-0.5233305,4519.125,3.205455
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1+++++*gMO2*hKM1*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.4109621,3650.179,5.998382
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3++*gMO3^ab^ac^ad^ae^bf^cg,5,3",-0.7581477,3639.711,12.63879
"*aMM0*bNM2*cMN1*dLM2*eML1*fMO2*gOM1*hKM1*iMK4*jNN4*kLL4*lLN4*mNL4^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",-0.4620157,2146.0,16.37781
"*aMM0*bNM2*cMN1*dLM2*eML0^ab^ac^ad^ae,3,0",-0.909516,3234.0,6.912625
"*aMM0*bNM2*cMN1*dLM2*eML4^ab^ac^ad^ae,16,0",-0.6352839,1834.0,3.091852
"*aMM0+++++*bNM1+*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-4.510838,3374.825,27.33507
"*aMM0++++++*bNM2++*cMN1++*dLM2++*eML1^ab^ac^ad^ae,13,1",-0.5900406,3445.874,15.11502
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM4*gMO3+^ab^ac^ad^ae^bf^cg,5,3",-0.7585365,3554.87,16.87172
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM0*gMO4*hKM0*iMK0*jKL2*kLK1*lOL2*mNK1*nON2*oNO1*pLO1*qKN2^ab^ac^ad^ae^bf^cg^dh^ei^fl^hj^ik^im^fn^go^gp^hq,30,3",-0.4991033,7329.359,9.670912
"*aMM0++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,15,2",-0.02380808,2735.148,0.06085938
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3++*fOM1*gMO2*hKM1*iMK2*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.4181459,2626.972,0.8901217
"*aMM0+++++*bNM3*cMN1+++++*dLM2+++++*eML1+++++*fOM4^ab^ac^ad^ae^bf,10,3",-0.7880808,3856.864,14.5633
"*aMM0+++++*bNM2++*cMN2++*dLM2++*eML2++*fNN3^ab^ac^ad^ae^cf,5,3",-0.215424,3328.051,2.308947
"*aMM3++++++++++++++++++++++++++++++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0+*gLL0+*hNL0^ab^ac^ad^ae^cf^eh^dg,5,3",-14.57117,6667.289,492.5341
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*lKK3*kKL4*jLK4*mOL4*nOK0*oNK4*pON4*qNO4*rOO3*sLO4*tKO3*uKN4^ab^ac^ad^ae^bf^cg^dh^ei^mn^jl^kl^fm^hk^ij^io^on^fp^gq^qr^pr^gs^st^hu^ut,13,3",-0.00494322,4457.662,11.05526
"*aMM2*bNM2+*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-1.0,-1.0,-1.0
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3*gNL3++^ab^ac^ad^ae^cf^bg,26,0",-0.01506464,3935.461,0.4062469
"*aMM0*bNM2*cMN2*dLM4*eML4^ab^ac^ad^ae,26,2",-0.7847642,1756.0,0.3151468
"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+*fOM1*gMO0*hKM0*iMK2+*rOO3*jKL2+*kLK1+*lOL2+*uOK3*mNK1+*nON2+*oNO1+*tKK3*pLO1+*sKO3*qKN2+^ab^ac^ad^ae^bf^cg^dh^ei^mu^nr^or^fl^hj^ik^im^lu^fn^go^jt^kt^gp^qs^hq^ps,30,3",-0.1134077,6752.7,22.86372
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fOM3*gMO3+++++*hMK3+++++*iKM3+++++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.001169031,3864.35,8.122505
"*aMM0+++++++*bNM2+*cMN1*dLM2*eML1^ab^ac^ad^ae,12,0",-0.4644241,3555.714,5.375216
"*aMM0+++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3+++*gNL3++^ab^ac^ad^ae^cf^bg,26,0",2.284201,5119.183,9.135993
"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^el^em^cg^dj,4,0",-3.889695,2815.21,146.7688
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM2*gMO3*hKM1+*iMK1^ab^ac^ad^ae^bf^cg^dh^ei,10,0",-0.009895667,2359.539,6.726911
"*aMM0++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,25,2",-0.03110198,2735.148,0.07220503
"*aMM0+++++*bNM3++++*cMN3+++*dLM3+++++*eML3+++++*fOM1+++*gMO2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",2.41825,3873.302,8.412623
"*aMM0+++++*bNM3+*cMN3+*dLM2+++*eML3*fNN3+*gNL3+*hLN3+*iLL3+^ab^ac^ad^ae^bf^eg^ch^di,5,3",-0.6067003,3458.133,4.009547
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*gLN2*fNL1^ab^ac^ad^ae^cg^bf,10,0",1.12872,2334.0,11.73401
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fOM3*gMO4^ab^ac^ad^ae^bf^cg,10,3",-0.7096416,4225.801,13.14006
"*aMM0+++++*bNM2++++*cMN1++++*dLM2+++*eML1*fNN3*gLL3*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",-0.5945765,3656.215,34.56633
"*aMM0++++++*bNM2++*cMN1++*dLM2++*eML1+^ab^ac^ad^ae,19,1",-0.5441912,3472.562,28.29634
"*aMM0*bNM2++*cMN1++++*dLM2+++*eML1++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,13,0",-0.007635231,2523.264,0.9372338
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,25,3",13.53799,7585.669,8.465255
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN0*gNL3*iKN1++^ab^ac^ad^ae^cf^bg^fi,26,0",-0.006304529,4349.265,6.288802
"*aMM0++++*bNM2+*cMN1*dLM2*eML1^ab^ac^ad^ae,10,3",-0.4012651,2761.835,8.173653
"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^el^em^cg^dj,4,0",10.54967,2841.898,20.47407
"*aMM0*bNM2*cMN1*dLM2*eML2*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,3",-0.09248511,1912.0,2.703633
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL3*gNL3*hLN3^ab^ac^ad^ae^ef^df^dh^eg^gb^hc,20,3",-0.005947321,3710.503,0.208546
"*aMM0++++++*bNM2++*cMN1++*dLM2++*eML1+^ab^ac^ad^ae,12,0",-0.4327694,3472.562,18.03826
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN2^ab^ac^ad^ae^cf^bg^bh^ch,20,0",6.657475,5218.889,10.25295
"*aMM0++++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,28,3",-0.05210897,3830.516,0.09646206
"*aMM0++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3+++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",4.559336,3750.699,10.61153
"*aMM0*bNM2*cMN1*dLM2*eML0*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,3",-0.4596051,3234.0,8.118031
"*aMM0+*bNM2*cMN1*dLM4*eML1*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",-0.006104766,3281.733,1.860979
"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1^ab^ac^ad^ae,10,0",-0.6714395,2585.422,27.39605
"*aMM0+++++++++*bNM2+++*cMN1+++*dLM2*eML1^ab^ac^ad^ae,29,2",-0.5035579,4395.576,3.248929
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,12,3",-0.355139,2651.678,27.8316
"*aMM0+++++++++*bNM2++*cMN1*dLM2*eML1^ab^ac^ad^ae,22,3",-0.5288622,4217.951,3.739133
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM2*gNN2*hNL2*iMO1*jLN1*kKM2*lLL2*mMK2*nPM4*oON4*pOL4*qNO4*rMP4*sLO4*tKN4*uJM4*vKL4*wNK4*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",-0.002428266,2224.0,5.426009
"*aMM0++++*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++*fMO2+++*gOM1++*hKM1*iMK2^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-6.361463e-05,5452.962,0.2635875
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^cg^ci^cj^dj^dk^dl^eh^el^em,6,0",5.895486,2398.727,21.37523
"*aMM0*bNM3*cMN2*dLM4*eML4*fOM4*gMO4*hKM4*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.7136481,1758.101,0.2925396
"*aMM0+++*bNM2+*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,3,0",-0.2157448,2692.248,11.54698
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*gLN0*fNL1^ab^ac^ad^ae^cg^bf,10,0",-0.304812,3656.0,30.50786
"*aMM0+++++*bNM3+++*cMN3++*dLM3+++*eML3+++*fNN1+++*gNL2+++*hLN2+++*iLL1+++^ab^ac^ad^ae^bf^eg^ch^di,5,3",-6.009874e-06,3842.579,0.08154633
"*aMM3+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3",-1.0,-1.0,-1.0
"*aMM0++++*bNM2+++*cMN1++*dLM2*eML1^ab^ac^ad^ae,55,2",-0.6298363,2923.71,2.920576
"*aMM0*bNM2*cMN1*dLM2*eML2*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,14,3",-0.3273721,1912.0,0.5796813
"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,3",6.445438,2841.898,20.06642
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2+*hKM1*iMK2*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.5442073,2854.573,5.159097
"*aMM0+++++*bNM2+*cMN1+++*dLM2+++*eML1++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,0",-0.4069436,3479.464,35.40733
